base_id,before_sample_id,after_sample_id,patch_row,patch_col,before_cell_count,before_soma_area_mean,before_soma_area_total,before_perimeter_mean,before_circularity_mean,before_eccentricity_mean,before_solidity_mean,before_neurite_length,before_branch_count,before_neurite_density,after_cell_count,after_soma_area_mean,after_soma_area_total,after_perimeter_mean,after_circularity_mean,after_eccentricity_mean,after_solidity_mean,after_neurite_length,after_branch_count,after_neurite_density,delta_cell_count,delta_soma_area_mean,delta_soma_area_total,delta_perimeter_mean,delta_circularity_mean,delta_eccentricity_mean,delta_solidity_mean,delta_neurite_length,delta_branch_count,delta_neurite_density,concentration,label,is_synthetic
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d04h00m_4_pre,0,2,4,578.0,2312.0,120.79341622907671,0.5543483858154018,0.6815629405852346,0.8552546742800649,202,48,0.08737024221453288,4,630.5,2522.0,128.15585309615318,0.5200859972439482,0.8636854249653817,0.8420067318657001,229,45,0.09080095162569389,0.0,52.5,210.0,7.362436867076468,-0.034262388571453584,0.1821224843801471,-0.013247942414364777,27.0,-3.0,0.003430709411161012,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d08h00m_4_pre,0,2,4,578.0,2312.0,120.79341622907671,0.5543483858154018,0.6815629405852346,0.8552546742800649,202,48,0.08737024221453288,4,789.75,3159.0,148.49468786098504,0.45475930982790963,0.8072150046548269,0.8202939752110521,335,70,0.10604621715732827,0.0,211.75,847.0,27.701271631908327,-0.09958907598749217,0.12565206406959228,-0.03496069906901278,133.0,22.0,0.018675974942795395,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d12h00m_4_pre,0,2,4,578.0,2312.0,120.79341622907671,0.5543483858154018,0.6815629405852346,0.8552546742800649,202,48,0.08737024221453288,3,1241.6666666666667,3725.0,238.07786181329303,0.28883119633292603,0.9056358311897249,0.751491666774,420,82,0.11275167785234899,-1.0,663.6666666666667,1413.0,117.28444558421631,-0.26551718948247577,0.22407289060449032,-0.10376300750606482,218.0,34.0,0.025381435637816113,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d16h00m_4_pre,0,2,4,578.0,2312.0,120.79341622907671,0.5543483858154018,0.6815629405852346,0.8552546742800649,202,48,0.08737024221453288,3,1058.3333333333333,3175.0,236.98513694894237,0.22999419587385586,0.9183031694494218,0.6841609714109776,427,83,0.13448818897637796,-1.0,480.33333333333326,863.0,116.19172071986566,-0.32435418994154597,0.23674022886418722,-0.1710937028690872,225.0,35.0,0.04711794676184508,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d20h00m_4_pre,0,2,4,578.0,2312.0,120.79341622907671,0.5543483858154018,0.6815629405852346,0.8552546742800649,202,48,0.08737024221453288,4,640.75,2563.0,223.21677477306463,0.1870159824537685,0.8769247449164125,0.6156669286473977,549,141,0.21420210690596958,0.0,62.75,251.0,102.42335854398792,-0.3673324033616333,0.1953618043311779,-0.23958774563266716,347.0,93.0,0.1268318646914367,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d04h00m_4_pre,1,0,5,419.2,2096.0,91.12468247692254,0.6588484850687759,0.7233031350575134,0.8794862362481896,212,40,0.10114503816793893,5,668.8,3344.0,157.7165655689593,0.4521550962735553,0.7414649243309224,0.7859287814961045,488,97,0.145933014354067,0.0,249.59999999999997,1248.0,66.59188309203677,-0.2066933887952206,0.018161789273408946,-0.0935574547520851,276.0,57.0,0.044787976186128065,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d08h00m_4_pre,1,0,5,419.2,2096.0,91.12468247692254,0.6588484850687759,0.7233031350575134,0.8794862362481896,212,40,0.10114503816793893,3,766.3333333333334,2299.0,221.55704653312173,0.2022114700841864,0.7476148532625656,0.6395811131135886,396,91,0.1722488038277512,-2.0,347.1333333333334,203.0,130.4323640561992,-0.45663701498458953,0.02431171820505218,-0.239905123134601,184.0,51.0,0.07110376565981227,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d12h00m_4_pre,1,0,5,419.2,2096.0,91.12468247692254,0.6588484850687759,0.7233031350575134,0.8794862362481896,212,40,0.10114503816793893,2,1109.5,2219.0,416.03710293672253,0.1830799134515037,0.8440203171379261,0.5247663198773679,471,99,0.21225777377196936,-3.0,690.3,123.0,324.9124204598,-0.4757685716172722,0.12071718208041271,-0.3547199163708217,259.0,59.0,0.11111273560403043,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d16h00m_4_pre,1,0,5,419.2,2096.0,91.12468247692254,0.6588484850687759,0.7233031350575134,0.8794862362481896,212,40,0.10114503816793893,5,328.4,1642.0,140.0668181006535,0.22330969184559107,0.7793312326565351,0.6067746022052366,401,106,0.24421437271619975,0.0,-90.80000000000001,-454.0,48.94213562373096,-0.43553879322318484,0.05602809759902172,-0.27271163404295296,189.0,66.0,0.14306933454826082,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d20h00m_4_pre,1,0,5,419.2,2096.0,91.12468247692254,0.6588484850687759,0.7233031350575134,0.8794862362481896,212,40,0.10114503816793893,2,742.0,1484.0,286.69343417595167,0.1171700574952215,0.9385328202740248,0.5673140839218944,332,94,0.22371967654986524,-3.0,322.8,-612.0,195.56875169902912,-0.5416784275735544,0.21522968521651142,-0.31217215232629514,120.0,54.0,0.12257463838192631,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d04h00m_4_pre,1,1,6,377.3333333333333,2264.0,85.17885997548642,0.6743486818502952,0.6887822781116416,0.8992342972351538,279,66,0.12323321554770318,6,592.6666666666666,3556.0,120.97581763057313,0.5641192805510374,0.7983364487619221,0.8582069545376282,336,73,0.09448818897637795,0.0,215.33333333333331,1292.0,35.796957655086715,-0.11022940129925773,0.1095541706502805,-0.041027342697525615,57.0,7.0,-0.02874502657132523,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d08h00m_4_pre,1,1,6,377.3333333333333,2264.0,85.17885997548642,0.6743486818502952,0.6887822781116416,0.8992342972351538,279,66,0.12323321554770318,6,405.8333333333333,2435.0,133.41964278122353,0.3231104001269254,0.814632522395654,0.7058082813272971,440,115,0.1806981519507187,0.0,28.5,171.0,48.24078280573711,-0.3512382817233698,0.12585024428401237,-0.19342601590785669,161.0,49.0,0.05746493640301552,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d12h00m_4_pre,1,1,6,377.3333333333333,2264.0,85.17885997548642,0.6743486818502952,0.6887822781116416,0.8992342972351538,279,66,0.12323321554770318,5,614.2,3071.0,174.01849916733494,0.33627570436681414,0.8446713967970236,0.6775555969382377,478,130,0.1556496255291436,-1.0,236.86666666666673,807.0,88.83963919184852,-0.33807297748348103,0.15588911868538202,-0.22167870029691605,199.0,64.0,0.03241640998144042,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d16h00m_4_pre,1,1,6,377.3333333333333,2264.0,85.17885997548642,0.6743486818502952,0.6887822781116416,0.8992342972351538,279,66,0.12323321554770318,4,357.75,1431.0,152.72844507162114,0.33230832621528,0.8359006108739072,0.6087768447057458,291,56,0.20335429769392033,-2.0,-19.583333333333314,-833.0,67.54958509613472,-0.34204035563501517,0.1471183327622656,-0.290457452529408,12.0,-10.0,0.08012108214621715,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d20h00m_4_pre,1,1,6,377.3333333333333,2264.0,85.17885997548642,0.6743486818502952,0.6887822781116416,0.8992342972351538,279,66,0.12323321554770318,2,216.0,432.0,70.31980515339464,0.6166390141141085,0.8107378704243129,0.7962453728186145,57,16,0.13194444444444445,-4.0,-161.33333333333331,-1832.0,-14.859054822091778,-0.05770966773618669,0.12195559231267128,-0.10298892441653928,-222.0,-50.0,0.008711228896741266,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d04h00m_4_pre,1,2,5,387.0,1935.0,92.34234482783624,0.5952104201728728,0.6493551900654784,0.8639850999797029,233,50,0.12041343669250645,6,488.8333333333333,2933.0,106.84857496935803,0.545576430780918,0.8075157928994495,0.8652075853618983,304,52,0.10364814183429935,1.0,101.83333333333331,998.0,14.506230141521783,-0.04963398939195485,0.15816060283397115,0.0012224853821954929,71.0,2.0,-0.016765294858207103,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d08h00m_4_pre,1,2,5,387.0,1935.0,92.34234482783624,0.5952104201728728,0.6493551900654784,0.8639850999797029,233,50,0.12041343669250645,3,1087.3333333333333,3262.0,304.0782104868019,0.14962948344215263,0.8212706388616527,0.5577557115142834,480,91,0.14714898835070508,-2.0,700.3333333333333,1327.0,211.73586565896562,-0.4455809367307202,0.17191544879617437,-0.30622938846541947,247.0,41.0,0.02673555165819863,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d12h00m_4_pre,1,2,5,387.0,1935.0,92.34234482783624,0.5952104201728728,0.6493551900654784,0.8639850999797029,233,50,0.12041343669250645,4,674.5,2698.0,213.4061146012848,0.19718656772074244,0.7904117437740933,0.5613389749472043,489,108,0.18124536693847293,-1.0,287.5,763.0,121.06376977344856,-0.3980238524521304,0.14105655370861492,-0.30264612503249855,256.0,58.0,0.060831930245966476,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d16h00m_4_pre,1,2,5,387.0,1935.0,92.34234482783624,0.5952104201728728,0.6493551900654784,0.8639850999797029,233,50,0.12041343669250645,3,543.3333333333334,1630.0,206.56685895029602,0.15764829935978145,0.8714697318938599,0.5021352309713009,331,92,0.20306748466257668,-2.0,156.33333333333337,-305.0,114.22451412245978,-0.4375621208130914,0.22211454182838153,-0.361849869008402,98.0,42.0,0.08265404797007023,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d20h00m_4_pre,1,2,5,387.0,1935.0,92.34234482783624,0.5952104201728728,0.6493551900654784,0.8639850999797029,233,50,0.12041343669250645,3,460.0,1380.0,168.8646583776966,0.24656110705171222,0.8557940948226385,0.5976146006733654,290,76,0.21014492753623187,-2.0,73.0,-555.0,76.52231354986036,-0.34864931312116065,0.2064389047571601,-0.2663704993063375,57.0,26.0,0.08973149084372542,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d04h00m_4_pre,2,0,5,757.8,3789.0,152.1449926937055,0.47291474035259834,0.796465116804338,0.8463547613528515,506,101,0.13354447083663235,7,439.85714285714283,3079.0,121.78913619167871,0.46846837155597937,0.7911100735284233,0.8181244343027826,460,120,0.14939915556999026,2.0,-317.9428571428571,-710.0,-30.355856502026782,-0.004446368796618971,-0.005355043275914628,-0.028230327050068893,-46.0,19.0,0.01585468473335791,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d08h00m_4_pre,2,0,5,757.8,3789.0,152.1449926937055,0.47291474035259834,0.796465116804338,0.8463547613528515,506,101,0.13354447083663235,6,372.8333333333333,2237.0,168.65940947789227,0.19021588534362366,0.8212710729073397,0.6029519778411991,590,176,0.2637460885113992,1.0,-384.96666666666664,-1552.0,16.51441678418678,-0.2826988550089747,0.024805956103001736,-0.24340278351165234,84.0,75.0,0.13020161767476685,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d12h00m_4_pre,2,0,5,757.8,3789.0,152.1449926937055,0.47291474035259834,0.796465116804338,0.8463547613528515,506,101,0.13354447083663235,4,239.25,957.0,116.3599115501348,0.23189964419877224,0.8974694347154946,0.5764488792090884,265,64,0.2769070010449321,-1.0,-518.55,-2832.0,-35.78508114357069,-0.2410150961538261,0.1010043179111566,-0.2699058821437631,-241.0,-37.0,0.14336253020829975,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d16h00m_4_pre,2,0,5,757.8,3789.0,152.1449926937055,0.47291474035259834,0.796465116804338,0.8463547613528515,506,101,0.13354447083663235,1,223.0,223.0,74.01219330881976,0.5115736632843717,0.7094611961089309,0.7743055555555556,37,8,0.16591928251121077,-4.0,-534.8,-3566.0,-78.13279938488573,0.038658922931773365,-0.08700392069540708,-0.0720492057972959,-469.0,-93.0,0.032374811674578424,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d20h00m_4_pre,2,0,5,757.8,3789.0,152.1449926937055,0.47291474035259834,0.796465116804338,0.8463547613528515,506,101,0.13354447083663235,1,714.0,714.0,171.74621202458752,0.3041821613489051,0.8202699252176768,0.690522243713733,109,33,0.15266106442577032,-4.0,-43.799999999999955,-3075.0,19.60121933088203,-0.16873257900369326,0.023804808413338874,-0.15583251763911843,-397.0,-68.0,0.019116593589137976,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d04h00m_4_pre,2,1,7,456.14285714285717,3193.0,96.98014320540695,0.6081710379352818,0.5693025528339424,0.8926394596843302,334,67,0.10460382085812715,7,576.4285714285714,4035.0,124.7359100485315,0.5189044425331083,0.7778721318216293,0.8394012386210068,469,88,0.11623296158612144,0.0,120.28571428571428,842.0,27.755766843124547,-0.08926659540217352,0.2085695789876869,-0.05323822106332343,135.0,21.0,0.011629140727994286,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d08h00m_4_pre,2,1,7,456.14285714285717,3193.0,96.98014320540695,0.6081710379352818,0.5693025528339424,0.8926394596843302,334,67,0.10460382085812715,7,415.0,2905.0,160.46890838216547,0.23965666556677986,0.8117637595416127,0.6086743148479761,633,186,0.21790017211703958,0.0,-41.14285714285717,-288.0,63.48876517675852,-0.36851437236850193,0.24246120670767035,-0.28396514483635416,299.0,119.0,0.11329635125891242,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d12h00m_4_pre,2,1,7,456.14285714285717,3193.0,96.98014320540695,0.6081710379352818,0.5693025528339424,0.8926394596843302,334,67,0.10460382085812715,4,466.25,1865.0,143.536056916196,0.2662113367121653,0.8538191499437673,0.7210397570919238,350,79,0.1876675603217158,-3.0,10.107142857142833,-1328.0,46.555913710789056,-0.34195970122311653,0.2845165971098249,-0.17159970259240642,16.0,12.0,0.08306373946358865,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d16h00m_4_pre,2,1,7,456.14285714285717,3193.0,96.98014320540695,0.6081710379352818,0.5693025528339424,0.8926394596843302,334,67,0.10460382085812715,3,826.0,2478.0,281.4920753756661,0.141691667484552,0.9111592494244376,0.5330965912141747,505,112,0.20379338175948344,-4.0,369.85714285714283,-715.0,184.51193217025917,-0.46647937045072985,0.3418566965904952,-0.3595428684701555,171.0,45.0,0.09918956090135629,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d20h00m_4_pre,2,1,7,456.14285714285717,3193.0,96.98014320540695,0.6081710379352818,0.5693025528339424,0.8926394596843302,334,67,0.10460382085812715,2,405.5,811.0,183.7786976033153,0.14378893735453785,0.9530550839336549,0.4903266780923592,223,59,0.2749691738594328,-5.0,-50.64285714285717,-2382.0,86.79855439790835,-0.464382100580744,0.3837525310997125,-0.40231278159197104,-111.0,-8.0,0.17036535300130567,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d04h00m_4_pre,2,2,6,348.3333333333333,2090.0,77.71828398093798,0.7287972816936098,0.6783970463785097,0.9050162477105753,188,37,0.08995215311004785,5,664.4,3322.0,128.57098115668776,0.579622925297348,0.7926146096380483,0.8531132349599526,307,56,0.09241420830824805,-1.0,316.06666666666666,1232.0,50.85269717574978,-0.14917435639626175,0.11421756325953858,-0.0519030127506227,119.0,19.0,0.002462055198200197,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d08h00m_4_pre,2,2,6,348.3333333333333,2090.0,77.71828398093798,0.7287972816936098,0.6783970463785097,0.9050162477105753,188,37,0.08995215311004785,5,753.0,3765.0,161.8859089865545,0.36034991830566143,0.6921601739986657,0.787494605448585,432,90,0.1147410358565737,-1.0,404.6666666666667,1675.0,84.16762500561653,-0.36844736338794837,0.013763127620155968,-0.11752164226199036,244.0,53.0,0.024788882746525853,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d12h00m_4_pre,2,2,6,348.3333333333333,2090.0,77.71828398093798,0.7287972816936098,0.6783970463785097,0.9050162477105753,188,37,0.08995215311004785,4,666.5,2666.0,222.16068709209222,0.19715419554541622,0.8113276955937849,0.6121635379667245,549,145,0.2059264816204051,-2.0,318.1666666666667,576.0,144.44240311115425,-0.5316430861481936,0.1329306492152752,-0.2928527097438508,361.0,108.0,0.11597432851035726,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d16h00m_4_pre,2,2,6,348.3333333333333,2090.0,77.71828398093798,0.7287972816936098,0.6783970463785097,0.9050162477105753,188,37,0.08995215311004785,2,734.0,1468.0,388.6523266258723,0.08833302538176223,0.7719504932756707,0.46336137356319324,451,142,0.3072207084468665,-4.0,385.6666666666667,-622.0,310.9340426449343,-0.6404642563118476,0.09355344689716094,-0.4416548741473821,263.0,105.0,0.21726855533681866,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d20h00m_4_pre,2,2,6,348.3333333333333,2090.0,77.71828398093798,0.7287972816936098,0.6783970463785097,0.9050162477105753,188,37,0.08995215311004785,2,366.5,733.0,155.9355518528077,0.18063845798567674,0.7953744211399061,0.6196767779897364,192,55,0.26193724420190995,-4.0,18.166666666666686,-1357.0,78.21726787186971,-0.5481588237079331,0.11697737476139636,-0.2853394697208389,4.0,18.0,0.1719850910918621,,,False
